,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice,SqrtLotArea,LogLotArea,SqrtMasVnrArea,LogMasVnrArea,SqrtBsmtFinSF1,LogBsmtFinSF1,SqrtBsmtFinSF2,LogBsmtFinSF2,SqrtBsmtUnfSF,LogBsmtUnfSF,SqrtTotalBsmtSF,LogTotalBsmtSF,Sqrt1stFlrSF,Log1stFlrSF,Sqrt2ndFlrSF,Log2ndFlrSF,SqrtLowQualFinSF,LogLowQualFinSF,SqrtGrLivArea,LogGrLivArea,SqrtGarageArea,LogGarageArea,SqrtWoodDeckSF,LogWoodDeckSF,SqrtOpenPorchSF,LogOpenPorchSF,SqrtPoolArea,LogPoolArea
170,171,50,0.0,12358,5,6,1941,1950,0.0,360,0,360,720,854,0,528,1382,0,0,1,1,2,1,7,0,1991.0,2,660,237,0,0,0,0,0,5,2007,11.763691965388299,111.16654172906523,9.422139821589736,0.0,0.0,18.973665961010276,5.8888779583328805,0.0,0.0,18.973665961010276,5.8888779583328805,26.832815729997478,6.580639137284949,29.223278392404914,6.75110146893676,0.0,0.0,22.978250586152114,6.270988431858299,37.17526059088221,7.232010331664759,25.69046515733026,6.493753839851686,15.394804318340652,5.472270673671475,0.0,0.0,0.0,0.0
559,560,120,0.0,3196,7,5,2003,2004,18.0,0,0,1374,1374,1557,0,0,1557,0,0,2,0,2,1,7,1,2003.0,2,420,143,20,0,0,0,0,10,2006,12.36308066783498,56.53317610041028,8.069968149059841,4.242640687119285,2.9444389791664403,0.0,0.0,0.0,0.0,37.067505985701274,7.226209010100671,37.067505985701274,7.226209010100671,39.45883931389772,7.351158226430694,0.0,0.0,0.0,0.0,39.45883931389772,7.351158226430694,20.493901531919196,6.042632833682381,11.958260743101398,4.969813299576001,4.47213595499958,3.044522437723423,0.0,0.0
1,2,20,80.0,9600,6,8,1976,1976,0.0,978,0,284,1262,1262,0,0,1262,0,1,2,0,3,1,6,1,1976.0,2,460,298,0,0,0,0,0,5,2007,12.109016442313738,97.97958971132712,9.169622538697624,0.0,0.0,31.272991542223778,6.88653164253051,0.0,0.0,16.852299546352718,5.652489180268651,35.52463933666322,7.141245122350491,35.52463933666322,7.141245122350491,0.0,0.0,0.0,0.0,35.52463933666322,7.141245122350491,21.447610589527216,6.133398042996649,17.26267650163207,5.700443573390687,0.0,0.0,0.0,0.0
1047,1048,20,57.0,9245,5,5,1994,1995,0.0,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,1996.0,2,672,0,0,0,0,0,0,2,2008,11.884495917930655,96.15092303249095,9.13194630454817,0.0,0.0,26.19160170741759,6.532334292222349,0.0,0.0,17.435595774162696,5.720311776607412,31.464265445104548,6.898714534329988,31.464265445104548,6.898714534329988,0.0,0.0,0.0,0.0,31.464265445104548,6.898714534329988,25.92296279363144,6.511745329644728,0.0,0.0,0.0,0.0,0.0,0.0
966,967,50,130.0,9600,5,7,1940,1950,0.0,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1940.0,1,256,0,70,0,0,0,0,6,2009,11.982935344196433,97.97958971132712,9.169622538697624,0.0,0.0,20.688160865577203,6.061456918928017,0.0,0.0,17.320508075688775,5.707110264748875,26.981475126464083,6.591673732008658,31.240998703626616,6.884486652042782,18.2208671582886,5.808142489980444,0.0,0.0,36.16628264005025,7.1770187659099,16.0,5.54907608489522,0.0,0.0,8.366600265340756,4.2626798770413155,0.0,0.0
1071,1072,60,78.0,11700,6,6,1968,1968,0.0,298,0,429,727,829,727,0,1556,0,0,1,1,4,1,8,0,1968.0,2,441,0,0,0,0,0,0,5,2009,11.944714374881176,108.16653826391968,9.367429587218957,0.0,0.0,17.26267650163207,5.700443573390687,0.0,0.0,20.71231517720798,6.063785208687608,26.962937525425527,6.590301048196686,28.792360097775937,6.721425700790643,26.962937525425527,6.590301048196686,0.0,0.0,39.44616584663204,7.350516171833998,21.0,6.091309882077698,0.0,0.0,0.0,0.0,0.0,0.0
304,305,75,87.0,18386,7,9,1880,2002,0.0,0,0,1470,1470,1675,1818,0,3493,0,0,3,0,3,1,10,1,2003.0,3,870,302,0,0,0,0,0,5,2008,12.59473402514672,135.5949851580065,9.819399172153842,0.0,0.0,0.0,0.0,0.0,0.0,38.34057902536163,7.293697720601438,38.34057902536163,7.293697720601438,40.92676385936225,7.424165281042028,42.638011210655684,7.506042178518122,0.0,0.0,59.10160742314882,8.158802490694002,29.49576240750525,6.769641976852503,17.378147196982766,5.713732805509369,0.0,0.0,0.0,0.0
387,388,80,72.0,7200,6,6,1976,1976,255.0,631,0,410,1041,1125,0,0,1125,1,0,1,0,3,1,6,1,1977.0,1,352,296,0,0,0,0,0,10,2009,11.736077016252437,84.8528137423857,8.881975184248867,15.968719422671311,5.545177444479562,25.11971337416094,6.448889394146858,0.0,0.0,20.248456731316587,6.018593214496234,32.264531609803356,6.948897222313312,33.54101966249684,7.026426808699636,0.0,0.0,0.0,0.0,33.54101966249684,7.026426808699636,18.76166303929372,5.8664680569332965,17.204650534085253,5.6937321388027,0.0,0.0,0.0,0.0
1112,1113,20,73.0,7100,5,7,1957,1957,0.0,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1957.0,1,308,0,0,0,0,0,0,7,2006,11.774527900858468,84.26149773176358,8.867990898182093,0.0,0.0,26.60826939130014,6.5638555265321274,0.0,0.0,10.392304845413264,4.6913478822291435,28.5657137141714,6.705639094860003,28.5657137141714,6.705639094860003,0.0,0.0,0.0,0.0,28.5657137141714,6.705639094860003,17.549928774784245,5.733341276897746,0.0,0.0,0.0,0.0,0.0,0.0
208,209,60,0.0,14364,7,5,1988,1989,128.0,1065,0,92,1157,1180,882,0,2062,1,0,2,1,3,1,7,1,1988.0,2,454,60,55,0,0,154,0,4,2007,12.531776395271262,119.84990613262907,9.57254997141339,11.313708498984761,4.859812404361672,32.63433774416144,6.97166860472579,0.0,0.0,9.591663046625438,4.532599493153256,34.0147027033899,7.05444965813294,34.351128074635334,7.074116816197362,29.698484809834994,6.78332520060396,0.0,0.0,45.40925015897091,7.631916513071252,21.307275752662516,6.12029741895095,7.745966692414834,4.110873864173311,7.416198487095663,4.02535169073515,0.0,0.0
128,129,60,69.0,7590,6,5,1966,1966,266.0,512,0,148,660,660,688,0,1348,0,0,1,1,3,1,6,1,1966.0,2,453,188,108,0,0,0,0,7,2006,11.951186847493476,87.12060605849801,8.934718614016768,16.30950643030009,5.58724865840025,22.627416997969522,6.240275845170769,0.0,0.0,12.165525060596439,5.003946305945459,25.69046515733026,6.493753839851686,25.69046515733026,6.493753839851686,26.229754097208,6.535241271013659,0.0,0.0,36.71511950137164,7.207118856207756,21.283796653792763,6.118097198041348,13.711309200802088,5.241747015059643,10.392304845413264,4.6913478822291435,0.0,0.0
998,999,30,60.0,9786,3,4,1922,1950,0.0,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,1922.0,1,210,0,100,48,0,0,0,5,2006,11.418625774449596,98.92421341612983,9.18881025342582,0.0,0.0,0.0,0.0,0.0,0.0,31.73326330524486,6.915723448631314,31.73326330524486,6.915723448631314,32.817678162843876,6.982862751468942,0.0,0.0,0.0,0.0,32.817678162843876,6.982862751468942,14.491376746189438,5.351858133476067,0.0,0.0,10.0,4.61512051684126,0.0,0.0
708,709,60,65.0,9018,7,5,2007,2007,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2007.0,2,400,100,24,0,0,0,0,7,2007,12.09815887308463,94.96315074806648,9.107088742165708,0.0,0.0,0.0,0.0,0.0,0.0,26.981475126464083,6.591673732008658,26.981475126464083,6.591673732008658,26.981475126464083,6.591673732008658,26.981475126464083,6.591673732008658,0.0,0.0,38.157568056677825,7.284134806195205,20.0,5.993961427306569,10.0,4.61512051684126,4.898979485566356,3.2188758248682006,0.0,0.0
925,926,20,0.0,15611,5,6,1977,1977,0.0,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,1977.0,2,540,180,0,0,0,0,0,3,2008,12.07254696717504,124.94398745037714,9.655795128300506,0.0,0.0,27.694764848252458,6.643789733147672,9.643650760992955,4.543294782270004,16.30950643030009,5.58724865840025,33.555923471125034,7.027314514039777,33.555923471125034,7.027314514039777,0.0,0.0,0.0,0.0,33.555923471125034,7.027314514039777,23.2379000772445,6.293419278846481,13.416407864998739,5.198497031265826,0.0,0.0,0.0,0.0
1024,1025,20,0.0,15498,8,6,1976,1976,0.0,1165,400,0,1565,2898,0,0,2898,1,0,2,0,2,1,10,1,1976.0,2,665,0,72,174,0,0,0,5,2008,12.567240979056246,124.49096352747857,9.648530784697051,0.0,0.0,34.132096331752024,7.061334366910438,20.0,5.993961427306569,0.0,0.0,39.56008088970496,7.356279876550748,53.83307533477908,7.972121128921655,0.0,0.0,0.0,0.0,53.83307533477908,7.972121128921655,25.787593916455254,6.501289670540389,0.0,0.0,8.48528137423857,4.290459441148391,0.0,0.0
1152,1153,20,90.0,14115,6,7,1956,2004,0.0,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,1956.0,2,470,0,0,280,0,0,0,7,2006,12.345838935721968,118.80656547514535,9.55506418479516,0.0,0.0,17.204650534085253,5.6937321388027,23.388031127053,6.306275286948016,15.165750888103101,5.442417710521793,32.7566787083184,6.97914527506881,42.555845661906424,7.502186486602924,0.0,0.0,0.0,0.0,42.555845661906424,7.502186486602924,21.6794833886788,6.154858094016418,0.0,0.0,0.0,0.0,0.0,0.0
995,996,50,51.0,4712,4,7,1946,1950,0.0,384,0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,1946.0,1,305,0,57,0,0,63,0,8,2006,11.7085004721646,68.64400920692205,8.45807992692373,0.0,0.0,19.595917942265423,5.953243334287785,0.0,0.0,19.05255888325765,5.8971538676367405,27.331300737432898,6.617402977974478,27.820855486487112,6.652863029353347,21.354156504062622,6.124683390894205,0.0,0.0,35.07135583350036,7.115582126184454,17.46424919657298,5.723585101952381,0.0,0.0,7.54983443527075,4.060443010546419,0.0,0.0
731,732,80,73.0,9590,7,5,2003,2003,442.0,786,0,82,868,1146,0,0,1146,1,0,2,0,3,1,6,1,2003.0,2,438,160,22,0,0,0,0,5,2007,12.141539457711714,97.92854537876073,9.16858043772795,21.02379604162864,6.093569770045136,28.035691537752374,6.668228248417403,0.0,0.0,9.055385138137417,4.418840607796598,29.46183972531247,6.767343125265392,33.85262175962151,7.044905117129371,0.0,0.0,0.0,0.0,33.85262175962151,7.044905117129371,20.92844953645635,6.0844994130751715,12.649110640673518,5.081404364984463,4.69041575982343,3.1354942159291497,0.0,0.0
1431,1432,120,0.0,4928,6,6,1976,1976,0.0,958,0,0,958,958,0,0,958,0,0,2,0,2,1,5,0,1976.0,2,440,0,60,0,0,0,0,10,2009,11.87583791515714,70.19971509913698,8.502891406705377,0.0,0.0,30.95157508108432,6.8658910748834385,0.0,0.0,0.0,0.0,30.95157508108432,6.8658910748834385,30.95157508108432,6.8658910748834385,0.0,0.0,0.0,0.0,30.95157508108432,6.8658910748834385,20.97617696340303,6.089044875446846,0.0,0.0,7.745966692414834,4.110873864173311,0.0,0.0
538,539,20,0.0,11553,5,5,1968,1968,188.0,673,0,378,1051,1159,0,0,1159,0,0,1,1,3,1,7,1,1968.0,1,336,466,0,0,0,0,0,7,2006,11.970356641102999,107.48488265798126,9.354786976341211,13.711309200802088,5.241747015059643,25.942243542145693,6.513230110912307,0.0,0.0,19.44222209522358,5.937536205082426,32.41913015489465,6.9584483932976555,34.044089061098404,7.05617528410041,0.0,0.0,0.0,0.0,34.044089061098404,7.05617528410041,18.33030277982336,5.820082930352362,21.587033144922902,6.1463292576688975,0.0,0.0,0.0,0.0
1034,1035,30,50.0,6305,5,7,1938,1950,0.0,0,0,920,920,954,0,0,954,0,0,1,0,2,1,5,1,1938.0,1,240,0,0,0,0,0,0,6,2007,11.693169865968983,79.40403012442127,8.749256840105007,0.0,0.0,0.0,0.0,0.0,0.0,30.331501776206203,6.825460036255307,30.331501776206203,6.825460036255307,30.886890422961002,6.86171134048073,0.0,0.0,0.0,0.0,30.886890422961002,6.86171134048073,15.491933384829668,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0
660,661,60,0.0,12384,7,7,1976,1976,233.0,0,0,793,793,1142,793,0,1935,0,0,2,1,3,1,7,1,1976.0,2,550,0,113,252,0,0,0,11,2007,12.19552218463499,111.28342194594845,9.42424134192346,15.264337522473747,5.455321115357702,0.0,0.0,0.0,0.0,28.160255680657446,6.677083461247136,28.160255680657446,6.677083461247136,33.793490497431605,7.04141166379481,28.160255680657446,6.677083461247136,0.0,0.0,43.98863489584554,7.568379267836522,23.45207879911715,6.311734809152915,0.0,0.0,10.63014581273465,4.736198448394496,0.0,0.0
555,556,45,58.0,6380,5,6,1922,1950,0.0,0,0,993,993,1048,0,0,1048,0,0,1,0,2,1,5,1,1922.0,1,280,0,0,116,0,0,0,8,2006,11.635151947212842,79.87490219086344,8.761080103868347,0.0,0.0,0.0,0.0,0.0,0.0,31.51190251317746,6.901737206656574,31.51190251317746,6.901737206656574,32.37282811247729,6.955592608396297,0.0,0.0,0.0,0.0,32.37282811247729,6.955592608396297,16.73320053068151,5.638354669333745,0.0,0.0,0.0,0.0,0.0,0.0
1419,1420,20,0.0,16381,6,5,1969,1969,312.0,1110,0,734,1844,1844,0,0,1844,1,0,2,0,3,1,7,1,1969.0,2,540,0,73,216,0,0,0,12,2006,12.314931534737134,127.98828071350908,9.703938450075547,17.663521732655695,5.746203190540153,33.31666249791537,7.01301578963963,0.0,0.0,27.09243436828813,6.5998704992128365,42.941821107167776,7.520234556474628,42.941821107167776,7.520234556474628,0.0,0.0,0.0,0.0,42.941821107167776,7.520234556474628,23.2379000772445,6.293419278846481,0.0,0.0,8.54400374531753,4.30406509320417,0.0,0.0
306,307,60,116.0,13474,7,5,1990,1991,246.0,700,0,0,700,1122,1121,0,2243,1,0,2,1,4,1,8,1,1990.0,3,746,127,44,224,0,0,0,6,2007,12.323860125621126,116.0775602776006,9.508591395777199,15.684387141358123,5.5093883366279774,26.457513110645905,6.55250788703459,0.0,0.0,0.0,0.0,26.457513110645905,6.55250788703459,33.49626844888845,7.023758954738443,33.481338085566414,7.022868086082641,0.0,0.0,47.36032094485847,7.716015266642587,27.313000567495326,6.616065185132817,11.269427669584644,4.852030263919617,6.6332495807108,3.8066624897703196,0.0,0.0
77,78,50,50.0,8635,5,5,1948,2001,0.0,336,41,295,672,1072,213,0,1285,1,0,1,0,2,1,6,0,1948.0,1,240,0,0,0,0,0,0,1,2008,11.751950239425476,92.92470069900683,9.063694791634697,0.0,0.0,18.33030277982336,5.820082930352362,6.4031242374328485,3.7376696182833684,17.175564037317667,5.69035945432406,25.92296279363144,6.511745329644728,32.7414110874898,6.9782137426306985,14.594519519326424,5.365976015021851,0.0,0.0,35.84689665786984,7.1592919047975645,15.491933384829668,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0
1011,1012,90,75.0,9825,5,5,1965,1965,0.0,0,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,0.0,0,0,0,0,0,0,0,0,5,2010,11.51293546492023,99.12113800799504,9.192787212728593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.792156108742276,7.417580402414544,0.0,0.0,0.0,0.0,40.792156108742276,7.417580402414544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,120,60,65.0,8461,6,5,2005,2006,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2005.0,2,390,0,24,0,0,0,0,7,2006,12.0075668272517,91.98369420718001,9.043340831280013,0.0,0.0,0.0,0.0,0.0,0.0,26.981475126464083,6.591673732008658,26.981475126464083,6.591673732008658,26.981475126464083,6.591673732008658,26.981475126464083,6.591673732008658,0.0,0.0,38.157568056677825,7.284134806195205,19.748417658131498,5.968707559985366,0.0,0.0,4.898979485566356,3.2188758248682006,0.0,0.0
930,931,20,73.0,8925,8,5,2007,2007,0.0,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,2007.0,3,610,100,18,0,0,0,0,7,2009,12.211065162153215,94.47221813845591,9.096723645189215,0.0,0.0,4.0,2.833213344056216,0.0,0.0,38.07886552931954,7.280008252884188,38.28837943815329,7.2909747781429814,38.28837943815329,7.2909747781429814,0.0,0.0,0.0,0.0,38.28837943815329,7.2909747781429814,24.698178070456937,6.415096959171596,10.0,4.61512051684126,4.242640687119285,2.9444389791664403,0.0,0.0
163,164,45,55.0,5500,4,6,1956,1956,0.0,0,0,882,882,882,0,0,882,0,0,1,0,1,1,4,0,0.0,0,0,0,0,0,0,0,0,4,2007,11.544433821905134,74.16198487095663,8.612685172875459,0.0,0.0,0.0,0.0,0.0,0.0,29.698484809834994,6.78332520060396,29.698484809834994,6.78332520060396,29.698484809834994,6.78332520060396,0.0,0.0,0.0,0.0,29.698484809834994,6.78332520060396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,1406,120,44.0,3842,8,5,2004,2005,174.0,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2004.0,2,482,128,53,0,0,155,0,1,2008,12.524530013005734,61.98386886924694,8.254008590564844,13.19090595827292,5.1647859739235145,37.05401462729781,7.2254814727822945,0.0,0.0,14.866068747318506,5.402677381872279,39.92492955535426,7.374629015218945,40.570925550201586,7.4067107301776405,0.0,0.0,0.0,0.0,40.570925550201586,7.4067107301776405,21.95449840010015,6.180016653652572,11.313708498984761,4.859812404361672,7.280109889280518,3.9889840465642745,0.0,0.0
777,778,20,100.0,13350,5,5,1974,1974,0.0,762,0,102,864,894,0,0,894,1,0,1,0,3,1,5,1,1974.0,2,440,241,0,0,0,0,0,6,2006,11.86710429621008,115.54220008291342,9.499346567390095,0.0,0.0,27.60434748368452,6.637258031284457,0.0,0.0,10.099504938362077,4.634728988229636,29.393876913398138,6.762729506931879,29.899832775452108,6.796823718274855,0.0,0.0,0.0,0.0,29.899832775452108,6.796823718274855,20.97617696340303,6.089044875446846,15.524174696260024,5.488937726156687,0.0,0.0,0.0,0.0
1222,1223,50,78.0,10496,6,6,1949,1950,320.0,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1949.0,1,315,0,0,0,0,0,0,1,2007,11.870606902224587,102.44998779892558,9.258844781035798,17.88854381999832,5.771441123130016,14.0,5.2832037287379885,0.0,0.0,29.0516780926679,6.739336627357174,32.2490309931942,6.947937068614969,34.17601498127012,7.063903961472068,26.038433132583073,6.520621127558696,0.0,0.0,42.96510211788167,7.52131798019924,17.74823934929885,5.755742213586912,0.0,0.0,0.0,0.0,0.0,0.0
680,681,120,50.0,8012,6,5,1980,1980,0.0,543,119,261,923,923,0,0,923,0,0,2,0,2,1,5,1,1980.0,1,264,80,0,0,0,0,0,5,2010,11.870606902224587,89.50977600240098,8.98882050177807,0.0,0.0,23.302360395462088,6.298949246855942,10.908712114635714,4.787491742782046,16.15549442140351,5.568344503761097,30.380915061926625,6.828712071641684,30.380915061926625,6.828712071641684,0.0,0.0,0.0,0.0,30.380915061926625,6.828712071641684,16.24807680927192,5.579729825986222,8.94427190999916,4.394449154672439,0.0,0.0,0.0,0.0
1198,1199,20,70.0,9100,7,5,2001,2001,0.0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2001.0,2,573,356,0,0,0,0,0,6,2009,12.08954444723597,95.39392014169457,9.116139576577355,0.0,0.0,0.0,0.0,0.0,0.0,34.813790371058424,7.10085190894405,34.813790371058424,7.10085190894405,34.813790371058424,7.10085190894405,0.0,0.0,0.0,0.0,34.813790371058424,7.10085190894405,23.93741840717165,6.352629396319567,18.867962264113206,5.877735781779639,0.0,0.0,0.0,0.0
605,606,60,85.0,13600,7,6,1965,1990,176.0,454,0,314,768,1186,800,0,1986,0,0,2,1,3,1,7,3,1965.0,2,486,0,42,0,0,189,0,10,2009,12.230770136157428,116.61903789690601,9.517898598432753,13.2664991614216,5.176149732573829,21.307275752662516,6.12029741895095,0.0,0.0,17.72004514666935,5.752572638825633,27.712812921102035,6.645090969505644,34.438350715445125,7.079184394609668,28.284271247461902,6.68586094706836,0.0,0.0,44.56455991031439,7.594381242551817,22.045407685048602,6.18826412308259,0.0,0.0,6.48074069840786,3.7612001156935624,0.0,0.0
1450,1451,90,60.0,9000,5,5,1974,1974,0.0,0,0,896,896,896,896,0,1792,0,0,2,2,4,2,8,0,0.0,0,0,32,45,0,0,0,0,9,2009,11.820417517632333,94.86832980505137,9.105090961257085,0.0,0.0,0.0,0.0,0.0,0.0,29.93325909419153,6.799055862058796,29.93325909419153,6.799055862058796,29.93325909419153,6.799055862058796,29.93325909419153,6.799055862058796,0.0,0.0,42.33202097703345,7.491645473605133,0.0,0.0,5.656854249492381,3.4965075614664802,6.708203932499369,3.828641396489095,0.0,0.0
1188,1189,60,68.0,8935,7,5,2002,2002,95.0,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2002.0,2,493,144,68,0,0,0,0,7,2009,12.180759965737863,94.52512893405647,9.097843340749037,9.746794344808963,4.564348191467836,0.0,0.0,0.0,0.0,28.827070610799147,6.723832440821209,28.827070610799147,6.723832440821209,28.827070610799147,6.723832440821209,28.792360097775937,6.721425700790643,0.0,0.0,40.74309757492672,7.415175109613295,22.20360331117452,6.202535517187923,12.0,4.976733742420574,8.246211251235321,4.23410650459726,0.0,0.0
319,320,80,0.0,14115,7,5,1980,1980,225.0,1036,0,336,1372,1472,0,0,1472,1,0,2,0,3,1,6,2,1980.0,2,588,233,48,0,0,0,0,6,2009,12.141539457711714,118.80656547514535,9.55506418479516,15.0,5.420534999272286,32.18695387886216,6.9440872082295275,0.0,0.0,18.33030277982336,5.820082930352362,37.04051835490427,7.224753405767971,38.36665218650175,7.29505641646263,0.0,0.0,0.0,0.0,38.36665218650175,7.29505641646263,24.24871130596428,6.3784261836515865,15.264337522473747,5.455321115357702,6.928203230275509,3.8918202981106265,0.0,0.0
757,758,60,0.0,11616,6,5,1978,1978,328.0,438,0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,1978.0,2,440,335,0,0,0,0,0,4,2010,11.97603664577121,107.77754868245984,9.360224821513475,18.110770276274835,5.796057750765372,20.92844953645635,6.0844994130751715,0.0,0.0,15.297058540778355,5.459585514144159,25.92296279363144,6.511745329644728,25.92296279363144,6.511745329644728,26.720778431774775,6.5722825426940075,0.0,0.0,37.22902093797257,7.234898420314831,20.97617696340303,6.089044875446846,18.303005217723125,5.817111159963204,0.0,0.0,0.0,0.0
946,947,80,70.0,8163,5,6,1959,1959,128.0,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1959.0,1,796,86,0,0,0,0,0,3,2006,11.870606902224587,90.34932207825358,9.007489523929735,11.313708498984761,4.859812404361672,27.349588662354687,6.618738983517219,17.146428199482248,5.68697535633982,10.099504938362077,4.634728988229636,33.823069050575526,7.0431599159883405,33.823069050575526,7.0431599159883405,0.0,0.0,0.0,0.0,33.823069050575526,7.0431599159883405,28.21347195933177,6.680854678790215,9.273618495495704,4.465908118654584,0.0,0.0,0.0,0.0
610,611,60,0.0,11050,9,5,2000,2000,204.0,904,0,536,1440,1476,677,0,2153,1,0,2,1,3,1,8,2,2000.0,3,736,253,142,0,0,0,0,5,2009,12.653961664405365,105.11898020814318,9.310276200588783,14.2828568570857,5.3230099791384085,30.066592756745816,6.807934943699926,0.0,0.0,23.15167380558045,6.285998094508865,37.94733192202055,7.273092595999522,38.41874542459709,7.29776828253138,26.019223662515376,6.519147287940395,0.0,0.0,46.400431032480725,7.675081857716334,27.129319932501073,6.602587892189336,15.905973720586866,5.537334267018537,11.916375287812984,4.962844630259907,0.0,0.0
1413,1414,20,88.0,10994,8,5,2005,2006,366.0,976,0,868,1844,1844,0,0,1844,1,0,2,0,2,1,7,1,2005.0,2,620,165,44,0,0,0,0,9,2009,12.456835254920371,104.85227703774487,9.305195902988862,19.131126469708992,5.905361848054571,31.240998703626616,6.884486652042782,0.0,0.0,29.46183972531247,6.767343125265392,42.941821107167776,7.520234556474628,42.941821107167776,7.520234556474628,0.0,0.0,0.0,0.0,42.941821107167776,7.520234556474628,24.899799195977465,6.431331081933479,12.84523257866513,5.111987788356544,6.6332495807108,3.8066624897703196,0.0,0.0
31,32,20,0.0,8544,5,6,1966,2006,0.0,0,0,1228,1228,1228,0,0,1228,0,0,1,1,3,1,6,0,1966.0,1,271,0,65,0,0,0,0,6,2008,11.914054519303125,92.43376006633075,9.053101595549691,0.0,0.0,0.0,0.0,0.0,0.0,35.04283093587046,7.113956109566034,35.04283093587046,7.113956109566034,35.04283093587046,7.113956109566034,0.0,0.0,0.0,0.0,35.04283093587046,7.113956109566034,16.46207763315433,5.605802066295998,0.0,0.0,8.06225774829855,4.189654742026425,0.0,0.0
501,502,60,75.0,9803,7,5,2005,2005,0.0,400,0,466,866,866,902,0,1768,0,0,2,1,3,1,7,0,2005.0,2,603,0,108,0,0,0,0,2,2008,12.331387247601905,99.0101004948485,9.190545744648004,0.0,0.0,20.0,5.993961427306569,0.0,0.0,21.587033144922902,6.1463292576688975,29.427877939124322,6.7650389767805414,29.427877939124322,6.7650389767805414,30.033314835362415,6.805722553416985,0.0,0.0,42.04759208325728,7.478169694159785,24.55605831561735,6.403574197934815,0.0,0.0,10.392304845413264,4.6913478822291435,0.0,0.0
855,856,20,0.0,6897,5,8,1962,2010,0.0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1962.0,1,260,0,104,0,0,0,0,4,2010,11.751950239425476,83.04817878797824,8.838986793496787,0.0,0.0,25.67099530598687,6.492239835020471,0.0,0.0,19.519221295943137,5.945420608606575,32.2490309931942,6.947937068614969,32.2490309931942,6.947937068614969,0.0,0.0,0.0,0.0,32.2490309931942,6.947937068614969,16.1245154965971,5.564520407322694,0.0,0.0,10.198039027185569,4.653960350157523,0.0,0.0
175,176,20,84.0,12615,6,7,1950,2001,0.0,477,0,725,1202,2158,0,0,2158,1,0,2,0,4,1,7,1,1950.0,2,576,0,29,39,0,0,0,6,2007,12.400820837540556,112.31651704001509,9.442721128642875,0.0,0.0,21.840329667841555,6.169610732491456,0.0,0.0,26.92582403567252,6.587550014824796,34.66987164671943,7.0925737159746784,46.45427859734774,7.677400430514807,0.0,0.0,0.0,0.0,46.45427859734774,7.677400430514807,24.0,6.3578422665081,0.0,0.0,5.385164807134504,3.4011973816621555,0.0,0.0
729,730,30,52.0,6240,4,5,1925,1950,0.0,152,0,628,780,848,0,360,1208,0,0,1,0,2,1,5,0,1962.0,2,539,0,23,112,0,0,0,1,2009,11.542493975902508,78.99367063252599,8.738895704934043,0.0,0.0,12.328828005937952,5.030437921392435,0.0,0.0,25.059928172283335,6.444131256700441,27.92848008753788,6.660575149839686,29.120439557122072,6.744059186311348,0.0,0.0,18.973665961010276,5.8888779583328805,34.75629439396553,7.097548850614793,23.2163735324878,6.29156913955832,0.0,0.0,4.795831523312719,3.1780538303479458,0.0,0.0
